drug_id,dci,position
4864,Lévocétirizine,1
4865,Lévocétirizine,1
4866,Moxifloxacine,1
4867,Moxifloxacine,1
4868,Moxifloxacine,1
4869,Oxaliplatine,1
4870,Oxaliplatine,1
4871,Lidocaïne base,1
4871,Cétrimonium bromure,2
4872,Lévocétirizine,1
4873,Lévocétirizine,1
4874,Albumine humaine,1
4875,Albumine humaine,1
4876,Acide folique,1
4876,Iode,2
4876,Vitamine B12,3
4877,acide folique,1
4877,Vitamine B12,2
4877,Iode,3
4878,Bévacizumab,1
4879,Bévacizumab,1
4880,Desloratadine,1
4881,Desloratadine,1
4882,Desloratadine,1
4883,Desloratadine,1
4884,Cétirizine,1
4885,Cétirizine,1
4886,Cétirizine,1
4887,Udénafil,1
4888,Udénafil,1
4889,Udénafil,1
4890,Udénafil,1
4891,Aflibercept,1
4892,Aflibercept,1
4893,Amoxicilline,1
4893,Acide clavulanique,2
4894,Amoxicilline,1
4894,Acide clavulanique,2
4895,Amoxicilline,1
4895,Acide clavulanique,2
4896,Amoxicilline,1
4896,Acide clavulanique,2
4897,Amoxicilline,1
4897,Acide clavulanique,2
4898,Amoxicilline,1
4898,Acide clavulanique,2
4899,Amoxicilline,1
4899,Acide clavulanique,2
4900,Amoxicilline,1
4900,Acide clavulanique,2
4901,Amoxicilline,1
4901,Acide clavulanique,2
4902,Lercanidipine,1
4903,Lercanidipine,1
4904,Ofloxacine,1
4905,Apixaban,1
4906,Apixaban,1
4907,Apixaban,1
4908,Apixaban,1
4909,Apixaban,1
4910,Apixaban,1
4911,Oméprazole,1
4912,Omeprazole,1
4913,Omeprazole,1
4914,Idarubicine,1
4915,Clarithromycine,1
4916,Vémurafénib,1
4917,"Solution nettoyante sans savon enrichie en bardane, Camomille et Aloe vera",1
4918,Ezétimide,1
4919,Ézétimibe,1
4920,Rituximab,1
4921,Rituximab,1
4924,Sitagliptine,1
4925,Sitagliptine,1
4926,Sitagliptine,1
4926,Metformine,2
4927,Sitagliptine,1
4927,Metformine,2
4930,Magnésium,1
4930,vitamine B6,2
4931,Magnésium,1
4931,vitamine B6,2
4932,Magnésium,1
4933,Valsartan,1
4934,Valsartan,1
4935,Valsartan,1
4936,Méloxicam,1
4937,Méloxicam,1
4938,Méloxicam,1
4939,Méloxicam,1
4940,Albendazole,1
4941,Albendazole,1
4942,Bromazépam,1
4943,Budésonide,1
4943,salmétérol,2
4944,Budésonide,1
4944,salmétérol,2
4946,Glycérine végétale,1
4946,Camomille,2
4946,Mauve,3
4947,Céftazidime,1
4948,Loratadine,1
4949,Zinc,1
4950,Zinc,1
4951,Cefuroxime,1
4952,Cefuroxime,1
4953,Tafluprost,1
4954,Azithromycine,1
4955,Azithromycine,1
4956,Moxifloxacine,1
4957,Moxifloxacine,1
4958,Esomeprazole,1
4959,Esomeprazole,1
4960,Esomeprazole,1
4961,Esomeprazole,1
4962,Esoméprazole,1
4963,Esoméprazole,1
4964,ZOFENOPRIL,1
4965,Zofénopril,1
4966,Goséréline,1
4967,Goséréline acétate,1
4968,Lansoprazole,1
4969,Lansoprazole,1
4970,Dorzolamide,1
4971,Dorzolamide,1
4971,Timolol,2
4972,Zolpidem,1
4973,Sertraline,1
4974,Sertraline,1
4975,Sertraline,1
4976,Oméprazole,1
4977,Oméprazole,1
4978,Oméprazole,1
4979,Acide zolédronique,1
4980,Zolpidem,1
4981,Zolpidem,1
4982,Déférasirox,1
4983,Aténolol,1
4984,Aténolol,1
4985,Aténolol,1
4986,Aténolol,1
4987,Aténolol,1
4988,Simvastatine,1
4989,Aciclovir,1
4990,Doxazosine,1
4991,Aciclovir,1
4992,Acclovir,1
4993,Aciclovir,1
4994,Aciclovir,1
4995,Aciclovir,1
4996,Aciclovir,1
4997,Paracetamol,1
4997,Acide ascorbique,2
4997,Phéniramine,3
4997,Phényléphrine,4
4998,Moxifloxacine,1
4999,Moxifloxacine,1
5000,Moxifloxacine,1
5001,Loteprednol,1
5001,Tobramycine,2
5002,Allopurinol,1
5003,Allopurinol,1
5004,Allopurinol,1
5005,Olanzapine,1
5006,Olanzapine,1
5007,Métronidazole,1
5008,Métronidazole,1
5009,Métronidazole,1
5010,Métronidazole,1
5011,Métronidazole,1
5012,Cétirizine,1
5013,Cétirizine,1
5014,Cétirizine,1
5015,Abiratérone,1
5016,Abiratérone,1
5017,Tadalafil,1
5018,Tadalafil,1
5019,Tadalafil,1
5020,Linezolide,1
5021,Linezolide,1
5022,Ocidilactici CECT 7483,1
5022,Lactobacillus plantum CECT 7484,2
5022,Lactobacilus plantarum CECT 7485,3
